reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_272,Wild_Rift,2026-03,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_273,Wild_Rift,2025-12,every time i play ranked wild-rift terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_274,Wild_Rift,2026-04,after the riot games update completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_275,Wild_Rift,2025-11,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_276,Wild_Rift,2026-01,after the riot games update severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_277,Wild_Rift,2026-01,after the riot games update completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_278,Wild_Rift,2026-04,the developers changed patch version 3.2 this week for the upcoming competitive season.,1,0,1
rev_279,Wild_Rift,2025-12,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_280,Wild_Rift,2026-03,after the riot games update terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_281,Wild_Rift,2026-04,the connection is absolutely improved a lot after the patch fair ranked competitive play.,2,1,2
rev_282,Wild_Rift,2026-01,wild-rift is experiencing severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_283,Wild_Rift,2026-01,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_284,Wild_Rift,2026-04,every time i play ranked wild-rift terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_285,Wild_Rift,2026-01,wild-rift matchmaking has wild-rift with my active guild members best mobile moba ever.,2,0,2
rev_286,Wild_Rift,2026-04,the developers changed the gold distribution settings on the official live servers.,1,0,1
rev_287,Wild_Rift,2025-12,the developers changed the gold distribution settings in the latest patch notes.,1,0,1
rev_288,Wild_Rift,2026-03,wild-rift is experiencing completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_289,Wild_Rift,2025-12,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_290,Wild_Rift,2026-02,after the riot games update completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_291,Wild_Rift,2026-03,i downloaded wild-rift because my friends told me to try it will delete it soon.,3,0,3
rev_292,Wild_Rift,2025-12,wild-rift is experiencing severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_293,Wild_Rift,2026-04,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_294,Wild_Rift,2026-05,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_295,Wild_Rift,2026-02,just checking out my friends told me to try it will delete it soon.,3,0,3
rev_296,Wild_Rift,2025-11,the connection is absolutely smooth and stable during team fights highly recommend this game!,2,0,2
rev_297,Wild_Rift,2025-12,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_298,Wild_Rift,2026-04,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_299,Wild_Rift,2026-03,i really love playing improved a lot after the patch fair ranked competitive play.,2,0,2
rev_301,Wild_Rift,2025-11,wild-rift is experiencing severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_302,Wild_Rift,2026-03,after the riot games update severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_303,Wild_Rift,2026-05,this game exists and my friends told me to try it will delete it soon.,3,0,3
rev_304,Wild_Rift,2026-04,every time i play ranked wild-rift terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_305,Wild_Rift,2026-01,wild-rift is experiencing terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_306,Wild_Rift,2026-01,after the riot games update completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_307,Wild_Rift,2026-02,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_308,Wild_Rift,2025-11,every time i play ranked wild-rift severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_309,Wild_Rift,2026-02,the developers changed the gold distribution settings for the upcoming competitive season.,1,0,1
rev_310,Wild_Rift,2026-03,wild-rift matchmaking has improved a lot after the patch best mobile moba ever.,2,0,2
rev_311,Wild_Rift,2026-01,the connection is absolutely wild-rift with my active guild members best mobile moba ever.,2,0,2
rev_312,Wild_Rift,2026-02,just checking out my friends told me to try it nothing special honestly.,3,0,3
rev_313,Wild_Rift,2026-01,wild-rift updated to patch version 3.2 this week on the official live servers.,1,0,1
rev_314,Wild_Rift,2026-02,i downloaded wild-rift because my friends told me to try it will delete it soon.,3,0,3
rev_315,Wild_Rift,2026-04,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_316,Wild_Rift,2026-04,i downloaded wild-rift because my friends told me to try it nothing special honestly.,3,0,3
rev_317,Wild_Rift,2026-01,wild-rift updated to the gold distribution settings for the upcoming competitive season.,1,0,1
rev_318,Wild_Rift,2026-01,every time i play ranked wild-rift terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_319,Wild_Rift,2026-03,after the riot games update terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_320,Wild_Rift,2025-12,after the riot games update severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_321,Wild_Rift,2025-11,after the riot games update completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_322,Wild_Rift,2026-05,just checking out my friends told me to try it nothing special honestly.,3,0,3
rev_323,Wild_Rift,2026-05,every time i play ranked wild-rift completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_324,Wild_Rift,2026-03,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_325,Wild_Rift,2025-11,wild-rift matchmaking has wild-rift with my active guild members highly recommend this game!,2,0,2
rev_326,Wild_Rift,2026-02,i really love playing wild-rift with my active guild members best mobile moba ever.,2,0,2
rev_327,Wild_Rift,2026-02,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_328,Wild_Rift,2025-12,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_329,Wild_Rift,2026-04,after the riot games update completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_330,Wild_Rift,2025-12,the developers changed patch version 3.2 this week in the latest patch notes.,1,0,1
rev_331,Wild_Rift,2026-02,just checking out the graphics interface layout will delete it soon.,3,0,3
rev_332,Wild_Rift,2026-03,every time i play ranked wild-rift terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_333,Wild_Rift,2025-11,wild-rift matchmaking has wild-rift with my active guild members best mobile moba ever.,2,0,2
rev_334,Wild_Rift,2025-12,riot games announced patch version 3.2 this week for the upcoming competitive season.,1,0,1
rev_335,Wild_Rift,2026-02,the developers changed the gold distribution settings on the official live servers.,1,0,1
rev_336,Wild_Rift,2026-03,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_337,Wild_Rift,2026-05,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_338,Wild_Rift,2025-11,the developers changed patch version 3.2 this week on the official live servers.,1,0,1
rev_339,Wild_Rift,2026-02,wild-rift is experiencing completely unbalanced rank draft matches matches me with bad teammates.,0,0,0
rev_340,Wild_Rift,2026-02,after the riot games update severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_341,Wild_Rift,2025-12,every time i play ranked wild-rift completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_342,Wild_Rift,2025-11,after the riot games update severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_343,Wild_Rift,2025-12,wild-rift is experiencing terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_344,Wild_Rift,2026-03,after the riot games update terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_345,Wild_Rift,2026-04,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_346,Wild_Rift,2026-05,every time i play ranked wild-rift terrible lag spikes with high server ping making ranked unplayable.,0,0,0
rev_347,Wild_Rift,2026-04,every time i play ranked wild-rift severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_348,Wild_Rift,2025-12,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_349,Wild_Rift,2026-01,this game exists and the graphics interface layout nothing special honestly.,3,0,3
rev_351,Wild_Rift,2025-12,wild-rift is experiencing severe matchmaking issues and long queue times completely trolls every game.,0,0,0
rev_352,Wild_Rift,2026-02,after the riot games update terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_353,Wild_Rift,2026-04,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_354,Wild_Rift,2026-05,wild-rift is experiencing completely unbalanced rank draft matches completely trolls every game.,0,0,0
rev_355,Wild_Rift,2026-04,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_356,Wild_Rift,2025-12,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_357,Wild_Rift,2026-03,every time i play ranked wild-rift severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_358,Wild_Rift,2026-05,the developers changed the champion balance scales on the official live servers.,1,0,1
rev_359,Wild_Rift,2026-04,wild-rift is experiencing severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_360,Wild_Rift,2025-11,after the riot games update terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_363,Wild_Rift,2026-01,after the riot games update terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_364,Wild_Rift,2026-05,wild-rift is experiencing severe matchmaking issues and long queue times matches me with bad teammates.,0,0,0
rev_365,Wild_Rift,2026-02,wild-rift is experiencing completely unbalanced rank draft matches making ranked unplayable.,0,0,0
rev_366,Wild_Rift,2025-12,this game exists and i played it once on my tablet nothing special honestly.,3,0,3
rev_367,Wild_Rift,2025-11,after the riot games update terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_368,Wild_Rift,2025-12,wild-rift is experiencing terrible lag spikes with high server ping matches me with bad teammates.,0,0,0
rev_369,Wild_Rift,2026-03,after the riot games update terrible lag spikes with high server ping completely trolls every game.,0,0,0
rev_370,Wild_Rift,2026-03,every time i play ranked wild-rift severe matchmaking issues and long queue times making ranked unplayable.,0,0,0
rev_371,Wild_Rift,2025-12,wild-rift is experiencing terrible lag spikes with high server ping completely trolls every game.,0,1,0
rev_372,Wild_Rift,2026-01,every time i play ranked wild-rift completely unbalanced rank draft matches making ranked unplayable.,0,1,0
